,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
31,32,2018,26,23.72,0,32,6,14,.429,4,9,.444,4,4,1.000,0,4,4,4,0,1,2,2,20,14.5,-12
32,33,2018,26,66.51,0,30,8,13,.615,1,3,.333,0,0,,1,0,1,1,0,0,2,1,17,10.1,-10
33,34,2018,26,25.25,0,30,10,20,.500,4,7,.571,0,0,,2,3,5,2,3,0,2,0,24,18.7,0
34,35,2018,26,23.8,0,31,6,11,.545,3,7,.429,3,3,1.000,1,4,5,4,0,0,2,1,18,15.0,-16
35,36,2018,26,68.05,0,28,6,14,.429,1,4,.250,2,2,1.000,1,1,2,2,2,0,1,1,15,10.6,-9
36,37,2019,26,23.8,0,24,4,9,.444,3,8,.375,0,0,,0,0,0,5,0,1,2,2,11,7.7,-6
37,38,2019,26,6.48,0,19,6,12,.500,0,3,.000,0,0,,0,0,0,1,1,0,1,0,12,6.7,-14
38,39,2019,26,57.78,0,24,8,17,.471,3,6,.500,4,5,.800,1,3,4,3,1,1,2,0,23,17.3,-9
39,40,2019,26,7.78,0,32,11,20,.550,2,5,.400,2,2,1.000,0,2,2,1,3,0,4,4,26,15.1,-4
40,41,2019,26,57.78,0,29,9,16,.563,2,5,.400,1,2,.500,0,4,4,2,3,2,2,4,21,16.4,-8
41,42,2019,26,56.16,0,25,5,15,.333,2,8,.250,0,0,,0,3,3,1,1,0,0,2,12,5.3,-32
42,43,2019,26,40.71,0,27,4,11,.364,1,2,.500,0,0,,1,1,2,2,0,0,1,1,9,3.9,+1
43,44,2019,26,42.73,0,29,9,17,.529,2,4,.500,2,2,1.000,0,0,0,3,0,0,0,3,22,14.6,-4
44,45,2019,26,6.48,0,31,4,13,.308,3,6,.500,2,3,.667,1,1,2,2,1,0,1,1,13,7.1,-3
45,46,2019,26,33.99,0,23,5,12,.417,3,8,.375,0,0,,1,3,4,1,0,0,0,0,13,8.9,-21
46,47,2019,26,66.51,0,19,4,12,.333,0,5,.000,4,5,.800,2,3,5,4,1,0,5,2,12,5.1,-5
47,48,2019,26,18.05,0,22,6,14,.429,2,9,.222,0,0,,0,0,0,1,0,0,0,0,14,7.3,-7
48,49,2019,26,23.8,0,27,3,11,.273,0,3,.000,0,0,,1,4,5,4,2,0,3,2,6,2.4,-12
49,50,2019,26,66.51,0,21,8,11,.727,1,3,.333,1,1,1.000,1,6,7,6,0,0,1,0,18,19.2,+6
50,51,2019,26,69.91,0,29,10,15,.667,6,8,.750,2,4,.500,0,5,5,2,0,0,4,1,28,19.2,+8
51,52,2019,26,45.96,0,30,7,16,.438,1,6,.167,4,6,.667,1,2,3,2,0,1,0,1,19,12.8,-10
52,53,2019,26,18.05,0,26,2,13,.154,1,7,.143,2,3,.667,1,3,4,3,1,0,1,2,7,1.2,-14
53,54,2019,26,69.91,0,31,6,18,.333,2,7,.286,10,11,.909,3,3,6,3,1,0,2,0,24,17.5,-5
54,55,2019,26,7.78,0,31,8,16,.500,2,7,.286,0,0,,0,2,2,6,1,0,2,0,18,13.8,-3
55,56,2019,26,68.29,0,27,6,17,.353,2,8,.250,1,1,1.000,0,6,6,1,1,0,2,1,15,6.6,-2
56,57,2019,26,39.57,0,47,16,34,.471,7,17,.412,3,3,1.000,3,5,8,5,1,1,5,2,42,27.6,-10
57,58,2019,26,74.04,0,23,5,12,.417,2,5,.400,3,4,.750,2,2,4,5,0,0,3,1,15,10.3,+2
58,59,2019,26,25.25,0,21,2,10,.200,1,6,.167,0,0,,1,0,1,1,0,1,3,0,5,-2.1,-7
59,60,2019,26,42.73,0,28,8,18,.444,1,5,.200,2,2,1.000,4,1,5,2,1,0,1,0,19,14.1,+1
60,61,2019,26,68.29,0,28,7,13,.538,3,8,.375,5,6,.833,0,2,2,1,1,0,1,2,22,15.8,+4
61,62,2019,26,33.26,0,23,4,13,.308,0,3,.000,3,3,1.000,2,1,3,3,2,0,0,2,11,8.5,-16
62,63,2019,26,24.36,0,26,5,9,.556,3,6,.500,5,5,1.000,0,1,1,2,0,0,2,2,18,12.6,+20
63,64,2019,26,39.57,0,26,5,11,.455,3,5,.600,1,2,.500,0,7,7,1,0,1,2,0,14,9.4,+6
64,65,2019,26,23.8,0,28,6,10,.600,6,10,.600,3,3,1.000,2,0,2,1,0,0,3,4,21,13.9,-11
65,66,2019,26,23.72,0,30,5,11,.455,3,7,.429,1,1,1.000,0,2,2,3,1,0,0,1,14,11.6,+18
66,67,2019,26,33.18,0,30,5,20,.250,0,8,.000,3,4,.750,1,4,5,2,0,0,0,1,13,3.5,+1
67,68,2019,26,24.36,0,26,6,18,.333,1,6,.167,2,2,1.000,3,1,4,2,1,0,1,1,15,8.2,-6
68,69,2019,26,45.96,0,30,6,12,.500,1,5,.200,4,4,1.000,1,1,2,2,0,0,2,2,17,10.6,-6
