,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
220,64,2018,23,26.49,0,26,6,9,.667,1,4,.250,0,2,.000,1,3,4,2,0,2,1,2,13,10.9,-1
221,65,2018,23,25.48,0,20,1,2,.500,1,2,.500,0,0,,1,3,4,3,1,0,1,3,3,4.5,-3
222,66,2018,23,100.01,0,15,0,2,.000,0,2,.000,5,6,.833,0,6,6,0,0,2,1,4,5,3.8,+10
223,67,2018,23,8.95,0,20,5,5,1.000,1,1,1.000,4,7,.571,3,5,8,0,0,0,0,0,15,15.9,+17
224,68,2018,24,82.02,0,20,3,5,.600,0,1,.000,1,2,.500,0,2,2,1,0,0,0,1,7,5.2,+1
225,69,2018,24,74.31,0,32,8,14,.571,2,4,.500,2,2,1.000,1,4,5,1,2,2,0,3,20,18.2,+16
226,70,2018,24,72.19,0,10,3,4,.750,0,1,.000,0,1,.000,0,2,2,0,0,2,0,3,6,4.8,+10
227,71,2018,24,22.36,0,14,3,5,.600,0,1,.000,3,5,.600,0,2,2,0,0,0,1,1,9,5.1,-13
228,72,2018,24,1.02,0,9,3,5,.600,0,0,,0,0,,1,1,2,1,0,1,1,2,6,4.3,-13
229,73,2018,24,28.61,0,20,3,9,.333,0,3,.000,0,0,,0,4,4,0,0,1,0,0,6,2.8,+1
230,74,2018,24,26.49,0,18,4,5,.800,2,2,1.000,7,8,.875,1,2,3,1,0,1,0,1,17,17.0,+12
231,75,2018,24,8.95,0,14,0,3,.000,0,1,.000,0,0,,1,2,3,0,0,1,1,2,0,-1.9,-13
232,76,2018,24,76.43,0,24,5,9,.556,2,3,.667,4,6,.667,1,3,4,0,2,0,2,4,16,10.9,+4
233,77,2018,24,50.18,0,17,5,5,1.000,0,0,,2,2,1.000,1,0,1,0,1,2,0,1,12,13.2,+2
234,78,2018,24,43.25,0,15,1,2,.500,0,0,,3,4,.750,0,2,2,0,0,2,0,0,5,5.6,-13
235,79,2018,24,25.48,0,20,4,5,.800,1,1,1.000,3,4,.750,1,4,5,0,0,2,0,1,12,12.6,+7
236,80,2018,24,28.61,0,20,4,6,.667,0,0,,9,11,.818,0,5,5,0,1,2,0,1,17,17.1,+24
237,81,2018,24,81.46,0,21,3,4,.750,0,1,.000,6,6,1.000,0,2,2,2,0,2,0,3,12,12.6,+11
