,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
23,24,2018,24,6.48,1,26,5,14,.357,0,0,,2,2,1.000,9,1,10,0,1,2,3,2,12,9.4,-22
24,25,2018,24,45.96,1,30,6,8,.750,0,0,,0,0,,4,9,13,1,0,0,1,1,12,13.6,-16
25,26,2018,24,42.73,1,27,6,11,.545,0,0,,1,5,.200,3,4,7,2,2,0,3,6,13,7.4,-7
26,27,2018,24,40.71,1,34,7,13,.538,0,0,,2,3,.667,4,10,14,1,1,2,1,5,16,15.2,+21
27,28,2018,24,25.25,1,34,10,14,.714,0,0,,6,7,.857,3,7,10,0,0,2,2,5,26,21.4,+6
28,29,2018,24,6.48,1,34,2,8,.250,0,0,,1,5,.200,3,11,14,0,3,5,2,4,5,6.9,-4
29,30,2018,24,69.91,1,35,9,13,.692,0,0,,2,4,.500,4,8,12,2,1,1,2,3,20,18.8,+16
30,31,2018,24,23.8,1,29,3,7,.429,0,0,,0,2,.000,5,9,14,1,1,1,0,2,6,9.3,-12
31,32,2018,24,50.25,1,34,8,11,.727,0,0,,5,8,.625,8,15,23,2,0,1,3,2,21,23.7,-1
32,33,2018,24,9.96,1,30,8,15,.533,0,0,,0,1,.000,10,13,23,3,1,1,2,3,16,19.8,-1
33,34,2018,24,18.05,1,37,9,14,.643,0,0,,6,8,.750,9,10,19,0,0,1,3,2,24,23.2,-11
34,35,2018,24,57.78,1,33,3,6,.500,0,0,,0,0,,2,5,7,1,0,3,1,4,6,6.1,-11
35,36,2018,24,25.25,1,38,7,9,.778,0,0,,5,8,.625,3,10,13,0,0,1,0,2,19,19.3,+21
36,37,2019,24,41.19,1,45,12,19,.632,0,0,,5,5,1.000,9,12,21,1,2,1,1,1,29,32.4,+2
37,38,2019,24,42.73,1,34,5,8,.625,0,0,,3,4,.750,8,13,21,2,0,2,1,1,13,19.9,-2
38,39,2019,24,33.99,1,36,13,18,.722,0,0,,5,7,.714,1,8,9,2,2,0,0,3,31,28.1,+26
39,40,2019,24,0.01,1,35,4,16,.250,0,0,,10,12,.833,7,6,13,1,0,2,3,2,18,12.6,-2
40,41,2019,24,100.01,1,29,7,8,.875,0,0,,5,7,.714,2,2,4,2,1,2,1,0,19,20.2,+28
41,42,2019,24,24.36,1,36,8,12,.667,0,0,,1,2,.500,4,6,10,3,0,0,0,2,17,17.3,-12
42,43,2019,24,40.71,1,33,6,9,.667,0,0,,0,0,,0,11,11,0,0,1,2,2,12,9.3,-7
43,44,2019,24,41.19,1,28,4,8,.500,0,0,,0,0,,2,13,15,0,1,1,1,5,8,8.0,+13
44,45,2019,24,68.05,1,34,6,8,.750,0,0,,0,0,,3,5,8,0,0,1,0,2,12,12.3,0
45,46,2019,24,56.56,1,40,10,16,.625,0,0,,3,4,.750,5,12,17,2,1,1,0,3,23,24.4,+13
46,47,2019,24,23.8,1,36,2,2,1.000,0,0,,2,4,.500,3,8,11,2,1,2,3,2,6,9.1,+8
47,48,2019,24,18.05,1,34,3,4,.750,0,0,,2,4,.500,3,6,9,2,1,0,1,0,8,10.9,-1
48,49,2019,24,23.72,1,33,4,7,.571,0,0,,1,3,.333,5,10,15,1,1,1,2,4,9,10.2,-4
49,50,2019,24,33.18,1,29,8,12,.667,0,0,,2,5,.400,2,7,9,0,4,0,2,0,18,17.1,+14
50,51,2019,24,45.96,1,35,6,9,.667,0,0,,5,8,.625,7,5,12,1,1,1,1,3,17,18.5,-3
51,52,2019,24,56.56,1,30,8,12,.667,0,0,,3,3,1.000,4,11,15,2,0,0,2,2,19,18.5,+3
52,53,2019,24,41.19,1,39,6,9,.667,0,0,,1,2,.500,1,12,13,1,1,1,0,4,13,13.8,+3
53,54,2019,24,74.04,1,32,6,9,.667,0,0,,2,3,.667,4,7,11,0,1,1,1,2,14,14.5,+5
54,55,2019,24,63.2,1,30,8,11,.727,0,0,,4,5,.800,6,7,13,1,0,2,0,3,20,22.3,+27
