,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
78,6,2016,23,20.5,0,21,3,6,.500,1,3,.333,2,2,1.000,1,2,3,1,0,0,2,3,9,4.8,-11
79,7,2016,23,55.34,0,17,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,3,1,3,-0.4,-9
80,8,2016,23,55.34,0,23,5,7,.714,2,4,.500,2,4,.500,0,0,0,1,0,1,1,1,14,10.3,-3
81,9,2016,23,24.19,0,24,4,6,.667,2,4,.500,2,2,1.000,2,2,4,1,3,0,4,2,12,10.3,-13
82,10,2016,23,60.31,0,29,4,9,.444,1,5,.200,3,4,.750,0,2,2,1,1,0,1,2,12,7.4,-17
83,11,2016,23,61.36,0,24,6,8,.750,2,3,.667,1,2,.500,0,1,1,2,1,0,1,1,15,12.7,+17
84,12,2016,23,89.66,0,24,4,8,.500,3,6,.500,2,2,1.000,1,4,5,1,2,0,1,1,13,12.2,-21
85,13,2016,23,90.19,0,26,8,9,.889,5,6,.833,0,0,,0,2,2,0,0,1,2,2,21,16.4,+27
86,14,2016,23,35.91,0,21,2,6,.333,2,4,.500,2,2,1.000,0,3,3,0,0,1,4,1,8,1.8,0
87,15,2016,23,38.45,0,42,3,12,.250,2,7,.286,2,2,1.000,0,5,5,4,1,0,2,2,10,5.3,-13
88,16,2016,23,36.65,0,23,5,9,.556,2,4,.500,1,2,.500,0,5,5,3,0,3,3,1,13,10.6,-2
89,17,2016,23,71.18,0,24,4,6,.667,2,4,.500,1,2,.500,0,3,3,4,0,0,1,2,11,9.9,-22
90,18,2016,23,46.79,0,28,4,9,.444,3,6,.500,0,0,,0,0,0,2,0,0,0,2,11,6.9,-8
91,19,2016,23,72.45,0,25,0,6,.000,0,3,.000,0,0,,0,1,1,5,0,0,3,0,0,-3.4,-16
92,20,2016,23,51.86,1,33,3,11,.273,2,8,.250,2,2,1.000,0,2,2,0,1,2,1,4,10,3.9,-4
93,21,2016,23,96.95,1,34,1,7,.143,1,5,.200,1,2,.500,1,2,3,5,0,1,3,4,4,0.0,+2
94,22,2016,23,38.45,1,38,3,10,.300,1,8,.125,5,10,.500,0,4,4,1,0,1,0,2,12,6.0,-4
95,23,2016,23,39.71,0,21,5,7,.714,3,5,.600,1,1,1.000,1,1,2,5,0,0,0,0,14,15.6,-4
96,24,2016,23,38.55,0,25,2,3,.667,1,2,.500,5,6,.833,0,2,2,4,1,0,2,2,10,9.9,+17
97,25,2016,23,46.79,0,18,0,3,.000,0,2,.000,2,2,1.000,0,0,0,1,0,0,0,2,2,-0.2,+2
98,26,2016,23,100.01,0,26,4,9,.444,2,4,.500,2,2,1.000,0,1,1,3,1,0,2,2,12,7.9,+6
99,27,2016,23,39.71,0,22,2,8,.250,2,5,.400,2,2,1.000,0,5,5,0,0,1,2,1,8,3.0,+3
100,28,2016,23,83.75,0,18,2,4,.500,0,1,.000,0,0,,0,1,1,0,1,0,2,1,4,0.9,-3
101,29,2016,23,20.5,1,34,3,9,.333,1,4,.250,2,2,1.000,0,5,5,3,3,0,4,3,9,5.3,-9
102,30,2016,23,96.95,1,29,2,7,.286,2,5,.400,4,4,1.000,0,0,0,5,1,0,1,3,10,8.2,+13
103,31,2017,23,89.66,1,31,3,9,.333,2,5,.400,0,0,,0,3,3,2,0,0,1,1,8,3.8,+20
104,32,2017,23,51.86,1,24,1,6,.167,0,2,.000,2,2,1.000,1,2,3,1,1,1,1,0,4,2.9,-16
105,33,2017,23,74.88,1,30,4,7,.571,3,4,.750,4,4,1.000,0,5,5,2,0,1,1,2,15,13.5,+22
106,34,2017,23,85.54,1,22,2,6,.333,1,4,.250,0,0,,1,1,2,3,0,0,1,1,5,3.3,-4
107,35,2017,23,53.44,1,30,3,8,.375,2,6,.333,0,0,,1,3,4,1,0,0,1,4,8,3.3,+11
108,36,2017,23,61.36,1,29,1,9,.111,0,7,.000,0,0,,0,2,2,3,0,0,2,2,2,-4.0,-2
109,37,2017,23,62.42,1,19,2,5,.400,2,3,.667,0,0,,1,2,3,2,1,1,1,1,6,6.3,+7
110,38,2017,23,46.79,1,16,0,2,.000,0,2,.000,0,0,,0,1,1,1,0,2,1,3,0,-1.2,+10
111,39,2017,23,76.15,1,22,1,3,.333,0,0,,0,0,,0,2,2,3,0,1,0,2,2,2.9,+10
112,40,2017,23,24.19,1,35,3,11,.273,1,4,.250,0,0,,0,6,6,3,0,1,1,1,7,3.7,-12
113,41,2017,23,48.9,1,23,3,5,.600,2,3,.667,0,0,,0,1,1,2,1,0,1,2,8,6.6,-2
114,42,2017,23,62.42,1,25,4,7,.571,3,5,.600,0,0,,0,0,0,2,1,0,1,5,11,7.1,-5
115,43,2017,23,60.31,1,27,4,12,.333,1,5,.200,0,0,,0,2,2,3,0,0,0,4,9,3.3,-12
116,44,2017,23,36.65,1,33,6,14,.429,3,6,.500,0,0,,0,1,1,3,0,1,1,1,15,9.3,0
117,45,2017,23,83.75,1,28,6,10,.600,4,6,.667,0,0,,0,0,0,1,1,1,1,4,16,11.2,0
118,46,2017,23,53.97,1,35,2,5,.400,1,4,.250,3,4,.750,0,3,3,2,0,0,2,3,8,4.0,-28
119,47,2017,23,0.01,1,28,2,10,.200,2,5,.400,2,2,1.000,1,3,4,1,1,1,1,3,8,3.6,-18
120,48,2017,23,35.91,1,39,2,11,.182,0,4,.000,4,4,1.000,0,4,4,6,2,0,2,3,8,5.3,-18
121,49,2017,23,38.55,1,27,2,7,.286,0,5,.000,0,0,,0,3,3,3,2,0,3,2,4,1.1,-16
122,50,2017,23,0.01,0,31,5,10,.500,4,7,.571,2,2,1.000,0,7,7,7,0,0,0,0,16,18.0,-2
123,51,2017,23,72.45,0,28,4,8,.500,2,3,.667,3,3,1.000,1,4,5,5,0,0,5,1,13,9.0,+26
124,52,2017,23,35.91,0,30,4,8,.500,2,4,.500,1,2,.500,0,1,1,3,1,2,0,1,11,11.0,+9
125,53,2017,23,53.44,0,24,3,8,.375,2,3,.667,3,4,.750,1,5,6,2,1,0,2,3,11,7.6,-3
126,54,2017,23,51.86,0,27,3,8,.375,1,6,.167,4,6,.667,1,5,6,1,0,0,2,1,11,6.3,+3
127,55,2017,23,61.36,0,23,3,7,.429,1,3,.333,4,4,1.000,0,3,3,1,0,1,0,2,11,8.8,+14
128,56,2017,23,85.54,0,23,5,9,.556,2,4,.500,2,2,1.000,0,3,3,0,0,1,2,0,14,9.3,-4
129,57,2017,23,3.39,0,23,3,7,.429,2,4,.500,2,3,.667,0,3,3,3,1,0,2,1,10,7.5,-3
130,58,2017,23,35.91,0,26,3,12,.250,1,3,.333,2,3,.667,0,2,2,0,1,0,1,2,9,1.2,-26
131,59,2017,23,85.54,1,29,1,5,.200,1,4,.250,2,2,1.000,0,5,5,1,0,0,1,0,5,3.1,+9
132,60,2017,23,38.55,1,36,10,15,.667,4,7,.571,0,0,,0,5,5,2,2,0,3,4,24,17.8,-21
133,61,2017,23,62.42,0,26,3,6,.500,0,2,.000,0,0,,0,0,0,2,0,0,0,1,6,4.0,-5
134,62,2017,23,76.15,1,25,0,6,.000,0,4,.000,3,4,.750,0,0,0,1,1,0,3,1,3,-3.3,-2
135,63,2017,23,48.9,0,27,3,10,.300,2,6,.333,1,3,.333,0,3,3,3,1,0,1,4,9,3.8,-14
136,64,2017,23,100.01,0,22,3,6,.500,0,2,.000,0,0,,0,0,0,3,0,0,2,0,6,3.1,-6
137,65,2017,23,3.39,0,25,2,6,.333,1,4,.250,2,2,1.000,1,2,3,2,0,0,2,1,7,3.9,-1
138,66,2017,23,53.97,0,26,3,10,.300,3,8,.375,0,0,,2,5,7,2,2,0,1,1,9,8.1,+18
139,67,2017,23,51.86,0,29,3,8,.375,3,7,.429,0,0,,0,6,6,4,1,2,3,2,9,7.8,+20
140,68,2017,23,72.45,0,39,6,17,.353,3,9,.333,5,6,.833,1,4,5,2,2,1,5,2,20,10.3,+1
141,69,2017,23,41.4,0,29,7,12,.583,5,8,.625,1,1,1.000,0,0,0,1,0,0,1,1,20,13.7,-5
142,70,2017,23,36.65,0,23,2,4,.500,1,1,1.000,1,2,.500,1,1,2,2,0,0,1,0,6,5.0,-1
143,71,2017,23,55.34,0,27,2,8,.250,2,6,.333,1,2,.500,0,2,2,1,0,1,2,2,7,1.0,-12
144,72,2017,23,74.88,0,33,4,8,.500,3,5,.600,0,0,,1,3,4,2,0,1,2,1,11,8.3,+12
145,73,2017,23,24.19,0,35,3,10,.300,2,6,.333,1,2,.500,1,4,5,7,3,0,2,2,9,9.8,+1
146,74,2017,23,71.18,0,27,4,10,.400,1,5,.200,0,0,,0,4,4,6,1,0,2,3,9,6.8,-4
147,75,2017,23,46.79,0,30,4,10,.400,2,8,.250,4,4,1.000,0,1,1,5,0,1,2,2,14,10.3,-11
148,76,2017,23,74.88,0,24,1,9,.111,0,5,.000,2,2,1.000,0,4,4,6,0,0,4,5,4,-2.5,-12
149,77,2017,23,36.65,0,24,4,10,.400,2,6,.333,3,4,.750,0,3,3,4,1,0,1,1,13,10.5,-9
150,78,2017,23,62.42,0,28,3,10,.300,2,6,.333,0,0,,0,3,3,2,0,0,0,1,8,4.1,0
151,79,2017,23,55.34,0,26,4,8,.500,2,4,.500,5,5,1.000,0,0,0,2,0,0,1,1,15,11.0,+3
152,80,2017,23,85.54,0,29,3,11,.273,2,6,.333,4,4,1.000,0,4,4,3,1,0,3,3,12,5.6,-3
153,1,2017,24,22.36,0,8,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,1,0,0,-0.7,-4
154,2,2017,24,60.79,0,5,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,1,0,0,1,4,4.3,-4
155,3,2017,24,0.01,0,4,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,-7
156,4,2017,24,1.02,0,9,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,0.6,+5
157,5,2017,24,40.01,0,8,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,0,0,0,1.0,+1
158,6,2017,24,100.01,0,7,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,2,1,0,-3.1,-7
159,7,2017,24,22.36,0,28,6,9,.667,5,7,.714,5,5,1.000,0,7,7,2,0,0,2,0,22,19.6,-7
160,8,2017,24,47.38,0,15,0,5,.000,0,2,.000,0,0,,0,0,0,3,0,0,0,1,0,-1.8,-10
161,9,2017,24,82.02,0,3,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,2.0,0
162,10,2017,24,54.2,0,15,5,10,.500,4,8,.500,1,3,.333,0,1,1,2,1,0,3,1,15,8.5,+6
163,11,2017,24,47.38,0,13,3,5,.600,2,4,.500,0,0,,1,1,2,0,0,0,0,0,8,6.7,-6
164,12,2017,24,8.95,0,11,0,2,.000,0,0,,2,3,.667,2,0,2,0,0,0,0,1,2,1.2,0
165,13,2017,24,50.18,0,23,7,12,.583,7,10,.700,0,0,,0,3,3,2,0,0,0,0,21,17.7,+12
166,14,2017,24,28.61,0,15,1,2,.500,1,2,.500,1,2,.500,0,3,3,1,0,0,2,1,4,1.8,+1
167,15,2017,24,1.02,0,8,1,2,.500,1,2,.500,0,0,,0,2,2,1,0,0,0,0,3,3.3,+5
168,16,2018,24,70.29,0,11,1,3,.333,0,0,,0,0,,0,2,2,0,0,0,1,1,2,-0.5,-3
169,17,2018,24,81.57,0,18,2,5,.400,1,3,.333,0,0,,0,5,5,2,0,0,3,1,5,1.8,-5
170,18,2018,24,1.02,0,15,1,6,.167,0,4,.000,0,0,,0,3,3,0,0,1,0,0,2,-0.2,+2
171,19,2018,24,40.01,0,20,1,8,.125,1,5,.200,0,0,,0,2,2,1,0,0,2,0,3,-2.9,-13
172,20,2018,24,74.31,0,9,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,-7
173,21,2018,24,54.2,0,7,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,1,3,3.0,+3
174,22,2018,24,75.99,0,7,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+5
175,23,2018,24,71.74,0,12,1,2,.500,0,1,.000,1,1,1.000,0,0,0,0,0,0,0,1,3,1.6,-9
176,24,2018,24,81.57,0,32,5,10,.500,3,6,.500,2,2,1.000,0,4,4,2,1,1,1,1,15,12.9,-2
177,25,2018,24,75.99,0,25,4,11,.364,2,7,.286,2,2,1.000,0,2,2,0,1,1,1,1,12,6.8,-8
178,26,2018,24,13.53,0,18,1,2,.500,1,2,.500,0,0,,0,4,4,3,0,0,1,1,3,3.9,+15
179,27,2018,24,71.74,0,9,1,2,.500,1,1,1.000,0,0,,0,2,2,1,0,0,0,1,3,2.9,+10
180,28,2018,24,25.48,0,18,0,3,.000,0,2,.000,0,0,,0,2,2,3,0,0,1,2,0,-1.2,-13
181,29,2018,24,40.01,0,11,0,6,.000,0,5,.000,0,0,,0,0,0,0,0,0,0,0,0,-4.2,-2
182,30,2018,24,50.18,0,11,2,3,.667,1,2,.500,0,0,,0,2,2,1,0,0,0,0,5,5.0,-12
183,31,2018,24,72.19,0,5,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-7
184,32,2018,24,57.66,0,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
185,33,2018,24,78.78,0,3,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,-4
186,34,2018,24,57.66,0,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-2
187,35,2018,24,13.53,0,6,1,3,.333,1,2,.500,1,2,.500,0,2,2,0,1,0,0,0,4,3.5,+1
188,36,2018,24,40.01,0,10,1,2,.500,1,2,.500,0,0,,0,2,2,0,0,0,0,1,3,2.2,+10
189,37,2018,24,13.53,0,20,5,11,.455,3,6,.500,0,0,,0,3,3,2,0,0,1,0,13,8.6,-3
190,38,2018,24,71.74,0,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-1
191,39,2018,24,78.78,0,8,1,2,.500,1,1,1.000,0,0,,0,2,2,1,0,0,0,1,3,2.9,+8
192,40,2018,24,78.78,0,19,1,7,.143,0,3,.000,0,0,,1,0,1,4,0,1,0,1,2,1.3,+5
193,41,2018,24,1.02,0,34,6,12,.500,2,7,.286,4,7,.571,0,4,4,3,1,0,4,1,18,10.7,-12
