,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
24,25,2015,24,69.12,0,11,1,4,.250,1,2,.500,0,0,,0,2,2,6,0,0,1,1,3,4.0,+2
25,26,2015,24,82.66,0,2,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2.4,-3
26,27,2015,24,93.78,0,17,2,4,.500,1,2,.500,2,2,1.000,1,2,3,5,1,0,2,3,7,7.6,-9
27,28,2016,24,53.94,0,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
28,29,2016,24,44.91,0,17,2,5,.400,0,2,.000,6,6,1.000,0,4,4,1,1,0,2,1,10,7.8,+7
29,30,2016,24,51.68,0,27,4,12,.333,2,6,.333,0,0,,0,1,1,2,2,0,2,3,10,3.7,-20
30,31,2016,24,30.83,0,7,1,3,.333,1,2,.500,5,5,1.000,0,0,0,1,0,0,1,0,8,6.0,+4
31,32,2016,24,93.78,0,12,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,1,2,0,-2.2,-3
32,33,2016,24,53.94,0,9,0,3,.000,0,2,.000,0,0,,0,1,1,2,0,0,1,1,0,-1.8,+1
33,34,2016,24,19.08,0,12,2,4,.500,1,3,.333,0,0,,0,0,0,2,0,0,0,0,5,4.4,-4
34,35,2016,24,82.5,0,4,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-2.1,-10
35,36,2016,24,42.5,0,14,2,2,1.000,1,1,1.000,0,0,,1,2,3,3,2,0,1,1,5,8.4,+9
36,37,2016,24,71.14,0,14,2,5,.400,2,3,.667,0,0,,0,2,2,1,0,0,0,0,6,4.6,+8
37,38,2016,24,78.61,0,24,1,4,.250,1,2,.500,0,0,,1,1,2,3,3,0,2,3,3,3.5,-1
38,39,2016,24,35.42,0,17,5,8,.625,3,6,.500,0,2,.000,0,2,2,3,1,0,2,1,13,9.9,-8
39,40,2016,24,0.01,0,2,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,3.0,-1
40,41,2016,24,39.08,0,10,1,4,.250,0,2,.000,0,0,,0,0,0,4,0,0,1,1,2,1.0,-1
41,42,2016,24,19.08,0,9,0,2,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,1,0,-0.5,-5
42,43,2016,24,19.08,0,13,1,4,.250,0,2,.000,0,0,,0,3,3,5,1,0,1,1,2,3.6,-1
43,44,2016,24,0.01,0,6,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-0.7,+2
44,45,2016,24,61.72,0,3,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,-0.1,-1
45,46,2016,24,60.17,0,2,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,-1.4,-6
46,47,2016,24,79.78,0,3,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,3,1.0,-2
47,48,2016,24,100.01,0,1,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+6
48,49,2016,24,70.98,0,23,1,9,.111,1,6,.167,0,0,,0,1,1,3,0,0,0,0,3,-0.5,-14
49,50,2016,24,51.68,0,2,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,-0.1,-2
50,51,2016,24,45.07,0,1,1,1,1.000,0,0,,1,3,.333,1,0,1,1,0,0,0,0,3,3.3,+4
51,52,2016,24,60.17,0,5,1,4,.250,1,3,.333,0,0,,0,0,0,1,0,0,2,0,3,-0.7,-1
52,53,2016,24,93.78,0,5,2,3,.667,2,3,.667,0,0,,0,2,2,0,0,0,0,0,6,5.3,+3
53,54,2016,24,45.07,0,12,1,3,.333,0,1,.000,2,2,1.000,0,0,0,1,0,0,0,0,4,3.0,-2
54,55,2016,24,42.5,0,3,1,2,.500,1,2,.500,1,2,.500,0,0,0,0,0,0,0,0,4,2.6,-3
55,1,2016,25,48.9,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-1
56,2,2016,25,96.95,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
57,3,2016,25,3.39,0,10,0,1,.000,0,1,.000,0,0,,0,0,0,1,1,0,2,1,0,-1.4,+11
58,4,2016,25,53.97,0,8,1,2,.500,1,2,.500,0,0,,0,2,2,2,0,0,0,1,3,3.6,+13
59,5,2016,25,90.19,0,10,2,3,.667,2,3,.667,0,2,.000,0,0,0,2,1,0,2,3,6,3.1,-7
60,6,2016,25,48.9,0,21,4,10,.400,1,6,.167,2,3,.667,0,2,2,2,2,0,0,0,11,9.2,+10
61,7,2016,25,36.65,0,4,1,2,.500,1,1,1.000,0,2,.000,0,1,1,0,0,0,0,0,3,1.5,+1
62,8,2016,25,60.31,0,5,0,4,.000,0,4,.000,0,0,,0,1,1,4,2,0,0,0,0,2.3,+6
63,9,2016,25,39.71,0,1,1,1,1.000,0,0,,2,2,1.000,0,1,1,0,0,0,1,0,4,3.0,+6
64,10,2016,25,74.88,0,4,1,2,.500,1,2,.500,2,2,1.000,0,0,0,0,0,0,0,0,5,4.0,-2
65,11,2016,25,71.18,0,4,1,3,.333,1,2,.500,1,1,1.000,0,0,0,2,0,0,0,0,4,3.7,+8
66,12,2016,25,60.31,0,4,0,2,.000,0,2,.000,0,0,,0,1,1,0,1,0,0,1,0,-0.5,-7
67,13,2016,25,55.34,0,2,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,+5
68,14,2016,25,48.9,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
69,15,2016,25,41.4,0,6,0,0,,0,0,,2,2,1.000,0,1,1,1,0,0,0,1,2,2.6,-5
70,16,2016,25,96.95,0,1,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+2
71,17,2016,25,3.39,0,12,3,6,.500,1,2,.500,1,1,1.000,0,1,1,2,1,0,1,0,8,6.7,-9
72,18,2016,25,83.75,0,17,2,8,.250,1,5,.200,0,0,,0,1,1,2,1,0,2,2,5,0.1,-10
73,19,2016,25,53.97,0,15,3,6,.500,2,2,1.000,2,2,1.000,1,0,1,1,1,0,0,2,10,8.6,-2
74,20,2016,25,46.79,0,14,2,5,.400,2,4,.500,4,4,1.000,0,1,1,0,2,0,3,0,10,6.6,-1
75,21,2016,25,83.75,0,13,2,5,.400,2,4,.500,0,0,,0,2,2,0,0,0,0,3,6,2.7,+2
76,22,2016,25,0.01,0,16,4,10,.400,0,5,.000,0,0,,0,0,0,2,1,1,2,0,8,3.7,-11
77,23,2017,25,89.66,0,8,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,2,0,3,1.0,-1
78,24,2017,25,3.39,0,12,2,4,.500,1,2,.500,1,2,.500,0,0,0,1,1,0,2,1,6,2.9,+1
79,25,2017,25,100.01,0,2,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.7,+3
80,26,2017,25,71.18,0,3,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-7
81,27,2017,25,61.36,0,16,2,7,.286,0,2,.000,0,0,,1,3,4,2,2,0,2,0,4,2.9,+11
82,28,2017,25,53.44,0,4,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,-1.4,-2
83,29,2017,25,51.86,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
84,30,2017,25,53.44,0,3,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-5
85,31,2017,25,24.19,0,6,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.0,+1
86,32,2017,25,20.5,0,12,3,5,.600,1,2,.500,1,2,.500,0,1,1,2,0,0,1,0,8,6.0,-9
87,33,2017,25,72.45,0,26,4,9,.444,2,6,.333,0,0,,1,6,7,6,2,0,1,2,10,12.2,+20
88,34,2017,25,46.79,0,9,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,1,0,3,1.3,0
89,35,2017,25,38.55,0,12,0,2,.000,0,1,.000,0,0,,0,4,4,1,0,0,1,0,0,-0.5,-6
90,36,2017,25,41.4,0,5,1,1,1.000,0,0,,0,1,.000,0,0,0,1,1,0,0,1,2,2.6,-1
91,37,2017,25,74.88,0,15,1,5,.200,1,3,.333,0,0,,1,0,1,1,3,0,1,2,3,2.5,+3
92,38,2017,25,41.4,0,13,1,1,1.000,0,0,,0,0,,0,2,2,5,2,0,1,1,2,6.4,+7
93,39,2017,25,58.72,0,16,0,0,,0,0,,2,2,1.000,1,0,1,6,2,0,3,2,2,5.1,-1
94,40,2017,25,61.36,0,13,0,1,.000,0,0,,0,0,,0,0,0,3,0,0,1,1,0,0.0,+13
95,41,2017,25,90.19,0,11,1,3,.333,0,0,,0,0,,1,0,1,0,2,0,0,1,2,2.6,+2
96,42,2017,25,39.71,0,19,3,7,.429,2,4,.500,2,3,.667,0,1,1,3,1,1,1,0,10,9.0,+1
97,43,2017,25,0.01,0,14,2,5,.400,1,3,.333,0,0,,0,5,5,2,0,0,0,1,5,4.8,+8
98,44,2017,25,24.19,0,2,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-4
99,45,2017,25,62.42,0,2,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-0.4,0
100,46,2017,25,85.54,0,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5
101,47,2017,25,89.66,0,14,2,5,.400,0,1,.000,2,2,1.000,0,1,1,1,0,0,1,0,6,3.3,-13
102,48,2017,25,100.01,0,4,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0.3,-5
103,49,2017,25,90.19,0,5,0,4,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,0,0,-1.5,-5
104,50,2017,25,20.5,0,12,1,3,.333,1,2,.500,2,2,1.000,0,3,3,0,0,0,1,1,5,2.8,0
105,51,2017,25,20.5,0,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-2
106,52,2017,25,0.01,1,36,9,20,.450,4,7,.571,10,11,.909,2,4,6,5,0,0,4,3,32,22.1,+5
107,53,2017,25,39.71,1,25,10,18,.556,3,6,.500,2,3,.667,0,4,4,2,1,0,4,2,25,14.8,+1
108,1,2017,26,100.01,0,22,4,6,.667,2,2,1.000,0,0,,0,3,3,3,2,0,1,2,10,10.6,+17
109,2,2017,26,47.38,0,2,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-5
110,3,2017,26,71.74,0,6,1,2,.500,0,1,.000,1,2,.500,1,0,1,0,0,0,0,0,3,2.3,-2
111,4,2017,26,50.18,0,3,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0,1.3,-3
112,5,2017,26,72.19,0,8,1,2,.500,1,1,1.000,0,0,,0,2,2,3,0,0,0,1,3,4.3,-3
113,6,2017,26,22.36,0,3,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-7
114,7,2017,26,81.46,0,20,5,8,.625,1,1,1.000,1,1,1.000,0,2,2,0,0,0,1,0,12,8.0,+8
115,8,2017,26,77.66,0,19,5,7,.714,1,2,.500,0,0,,0,3,3,2,1,0,0,2,11,10.6,-1
116,9,2017,26,76.43,0,14,1,3,.333,0,1,.000,6,7,.857,0,0,0,3,2,0,0,0,8,10.0,+17
117,10,2017,26,70.29,0,26,7,12,.583,5,5,1.000,0,0,,0,0,0,2,3,1,1,2,19,16.7,+11
118,11,2017,26,82.02,0,21,2,7,.286,1,3,.333,0,0,,1,1,2,2,0,0,1,3,5,1.1,-9
119,12,2017,26,82.02,0,20,5,6,.833,1,1,1.000,0,2,.000,1,3,4,1,1,0,2,1,11,8.9,+3
120,13,2017,26,81.46,0,27,5,13,.385,1,2,.500,5,6,.833,0,4,4,3,1,1,2,1,16,11.1,+13
121,14,2017,26,13.53,0,27,4,6,.667,1,2,.500,4,4,1.000,0,3,3,4,2,0,2,1,13,13.7,-6
122,15,2017,26,77.66,0,20,1,6,.167,0,3,.000,3,3,1.000,1,0,1,0,0,0,1,0,5,0.9,+10
123,16,2017,26,54.2,0,14,0,4,.000,0,2,.000,2,2,1.000,0,1,1,0,0,0,1,1,2,-1.9,-13
124,17,2017,26,75.99,0,18,2,5,.400,1,2,.500,0,0,,0,2,2,2,3,0,0,1,5,6.9,+2
125,18,2017,26,71.74,0,15,0,4,.000,0,1,.000,2,2,1.000,0,1,1,2,2,0,0,2,2,2.1,+4
126,19,2017,26,50.18,0,24,4,10,.400,1,4,.250,6,6,1.000,1,6,7,2,3,0,1,1,15,15.1,+6
127,20,2017,26,54.2,0,8,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,3,1.7,-9
128,21,2017,26,28.61,0,23,4,7,.571,1,3,.333,0,0,,0,1,1,1,3,0,1,2,9,7.9,+11
129,22,2017,26,70.29,0,19,4,7,.571,0,0,,0,0,,0,3,3,2,3,0,2,1,8,7.6,+12
130,23,2017,26,57.66,0,18,4,8,.500,1,3,.333,0,0,,0,2,2,0,1,0,2,1,9,4.2,+1
131,24,2017,26,81.57,0,18,6,8,.750,1,1,1.000,2,2,1.000,0,1,1,0,0,1,1,0,15,11.8,+1
132,25,2017,26,8.95,0,21,6,10,.600,2,5,.400,0,1,.000,1,0,1,2,1,0,2,0,14,10.1,-7
133,26,2017,26,76.43,0,37,6,15,.400,1,5,.200,1,2,.500,2,2,4,5,3,0,0,1,14,13.6,-17
134,27,2017,26,45.6,1,35,8,18,.444,4,7,.571,1,2,.500,0,3,3,5,3,0,1,1,21,17.2,+7
135,28,2017,26,13.53,1,34,7,14,.500,2,6,.333,7,9,.778,0,3,3,3,3,0,5,1,23,15.8,+8
136,29,2017,26,74.31,1,35,8,15,.533,1,2,.500,4,4,1.000,1,7,8,6,1,2,3,0,21,20.1,-5
137,30,2018,26,78.78,1,41,3,13,.231,1,5,.200,4,4,1.000,1,4,5,6,1,0,0,2,11,9.4,-8
138,31,2018,26,89.4,0,14,0,5,.000,0,3,.000,0,0,,0,2,2,1,0,0,0,2,0,-3.0,-10
139,32,2018,26,74.31,0,23,4,5,.800,1,2,.500,0,0,,0,0,0,6,2,0,3,0,9,10.3,+4
140,33,2018,26,8.95,1,33,7,9,.778,1,3,.333,0,0,,1,4,5,7,2,1,3,4,15,16.4,+2
141,34,2018,26,38.67,1,33,5,10,.500,2,3,.667,9,10,.900,0,5,5,2,2,0,4,2,21,15.7,+11
142,35,2018,26,25.48,0,22,2,8,.250,1,4,.250,4,6,.667,0,2,2,2,1,0,3,3,9,2.2,-6
143,36,2018,26,50.18,1,35,7,15,.467,3,5,.600,0,0,,3,3,6,6,2,0,2,1,17,16.1,+3
144,37,2018,26,81.57,0,12,3,5,.600,1,2,.500,2,2,1.000,0,0,0,2,0,1,2,3,9,5.6,-1
145,38,2018,26,100.01,0,20,5,9,.556,1,1,1.000,0,0,,0,3,3,6,1,0,1,2,11,11.0,+14
146,39,2018,26,47.38,0,28,4,12,.333,2,4,.500,3,3,1.000,0,4,4,2,2,2,2,1,13,9.8,+12
147,40,2018,26,60.79,0,17,3,5,.600,2,3,.667,0,0,,0,4,4,1,1,0,1,3,8,6.4,+8
148,41,2018,26,76.43,0,21,3,7,.429,1,4,.250,0,0,,0,0,0,1,2,0,1,1,7,4.6,+4
149,42,2018,26,81.57,0,22,1,7,.143,0,3,.000,1,1,1.000,0,1,1,3,0,0,3,1,3,-2.5,0
150,43,2018,26,60.79,0,26,0,6,.000,0,4,.000,5,5,1.000,1,3,4,3,0,0,0,1,5,4.1,+20
151,44,2018,26,72.19,0,21,4,9,.444,2,3,.667,0,0,,1,0,1,3,0,0,1,2,10,6.3,-2
152,45,2018,26,78.78,0,22,3,6,.500,1,3,.333,1,3,.333,0,1,1,1,1,0,3,2,8,2.4,+7
153,46,2018,26,22.36,0,21,0,2,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,2,1,1,-3.2,-14
154,47,2018,26,40.01,0,25,3,12,.250,2,6,.333,0,0,,0,1,1,3,1,0,2,0,8,2.2,-5
155,48,2018,26,57.66,0,15,0,3,.000,0,3,.000,0,0,,0,1,1,2,0,1,0,0,0,0.3,-8
156,49,2018,26,82.02,0,19,5,5,1.000,3,3,1.000,0,0,,1,2,3,2,2,0,2,0,13,14.2,+3
157,50,2018,26,0.01,0,16,2,6,.333,2,4,.500,4,4,1.000,0,3,3,0,1,0,2,2,10,5.7,-14
158,51,2018,26,43.25,0,19,3,10,.300,2,8,.250,0,0,,1,1,2,0,0,0,0,1,8,2.8,-5
159,52,2018,26,0.01,0,19,2,10,.200,1,4,.250,0,0,,0,1,1,1,2,0,1,1,5,0.4,+2
160,53,2018,26,100.01,0,20,0,10,.000,0,7,.000,0,0,,0,3,3,1,3,1,0,2,0,-2.5,-4
161,54,2018,26,82.02,0,21,6,7,.857,4,5,.800,4,4,1.000,1,0,1,3,3,0,1,1,20,21.9,+10
162,55,2018,26,81.57,0,27,4,11,.364,1,4,.250,7,9,.778,0,3,3,2,2,0,1,1,16,12.0,+21
163,56,2018,26,38.67,0,14,2,4,.500,1,3,.333,2,2,1.000,0,1,1,1,0,0,1,0,7,5.0,+13
164,57,2018,26,45.6,0,26,2,5,.400,0,3,.000,3,4,.750,1,4,5,1,1,2,0,2,7,8.1,+13
165,58,2018,26,75.99,0,26,2,5,.400,2,3,.667,6,6,1.000,0,2,2,4,1,0,2,1,12,11.3,+14
166,59,2018,26,43.25,0,16,3,7,.429,1,3,.333,3,4,.750,0,1,1,0,0,0,1,1,10,4.8,+7
167,60,2018,26,28.61,0,13,1,6,.167,0,3,.000,0,0,,0,2,2,0,0,0,1,0,2,-2.2,-8
168,61,2018,26,89.4,0,15,3,7,.429,1,2,.500,0,0,,0,1,1,1,0,0,0,0,7,4.3,+7
169,62,2018,26,40.01,0,10,0,6,.000,0,2,.000,0,0,,1,1,2,1,1,0,1,1,0,-2.9,-10
170,63,2018,26,72.19,0,22,4,4,1.000,1,1,1.000,0,0,,0,3,3,8,0,1,1,0,9,14.0,-2
171,64,2018,26,25.48,0,16,1,4,.250,1,2,.500,0,0,,0,1,1,0,1,0,0,0,3,1.9,-11
172,65,2018,26,38.67,0,11,1,2,.500,0,1,.000,0,0,,1,3,4,2,0,0,1,2,2,2.2,-22
173,66,2018,26,50.18,0,17,3,6,.500,2,2,1.000,0,0,,1,2,3,1,2,0,4,1,8,4.6,+10
174,67,2018,26,81.46,1,27,2,11,.182,1,6,.167,3,4,.750,0,1,1,2,1,0,1,2,8,1.6,-1
175,68,2018,26,72.19,0,14,2,4,.500,1,2,.500,3,3,1.000,1,2,3,2,0,0,1,2,8,6.9,+1
176,69,2018,26,81.46,0,22,1,8,.125,0,5,.000,0,0,,0,3,3,1,1,0,2,1,2,-3.0,-15
177,70,2018,26,60.79,0,24,4,5,.800,4,4,1.000,1,2,.500,0,1,1,4,1,0,2,2,13,12.0,0
178,71,2018,26,25.48,1,28,2,9,.222,1,5,.200,3,3,1.000,0,4,4,2,1,0,1,2,8,4.3,-9
179,72,2018,26,8.95,0,21,4,8,.500,0,1,.000,0,0,,1,4,5,1,0,0,0,0,8,6.6,0
180,73,2018,26,76.43,0,16,2,10,.200,1,3,.333,0,0,,0,1,1,0,1,0,0,1,5,-0.3,+5
181,74,2018,26,0.01,0,13,3,7,.429,1,3,.333,2,2,1.000,1,2,3,0,0,0,0,1,9,6.2,+3
