,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
218,56,2018,22,50.18,1,37,7,14,.500,1,3,.333,0,0,,1,2,3,1,1,0,2,2,15,8.2,+15
219,57,2018,22,89.4,1,39,7,13,.538,4,8,.500,1,2,.500,0,2,2,1,0,0,2,3,19,10.4,+7
220,58,2018,22,78.78,1,36,9,14,.643,0,2,.000,0,0,,0,4,4,0,0,1,5,4,18,7.1,-20
221,59,2018,22,82.02,1,35,7,13,.538,1,3,.333,1,2,.500,0,8,8,3,1,1,4,2,16,10.7,-4
222,60,2018,22,25.48,1,40,2,14,.143,0,5,.000,3,4,.750,1,2,3,0,1,1,1,3,7,-1.6,-25
223,61,2018,22,45.6,1,32,4,11,.364,0,1,.000,0,0,,1,3,4,0,0,0,0,1,8,3.1,+3
224,62,2018,23,25.48,1,36,8,16,.500,3,6,.500,2,4,.500,2,2,4,2,0,0,1,2,21,13.8,-8
225,63,2018,23,78.78,1,34,10,18,.556,2,6,.333,1,2,.500,0,2,2,2,1,1,2,1,23,15.3,+17
226,64,2018,23,82.02,1,37,8,15,.533,1,3,.333,5,6,.833,0,1,1,2,1,1,0,0,22,17.7,+15
227,65,2018,23,26.49,1,37,7,20,.350,2,5,.400,5,5,1.000,2,3,5,3,0,1,4,6,21,8.5,-9
228,66,2018,23,0.01,1,34,10,19,.526,4,4,1.000,3,8,.375,1,2,3,1,1,0,4,3,27,13.5,+6
229,67,2018,23,1.02,1,38,6,21,.286,1,8,.125,0,0,,4,3,7,4,2,0,4,3,13,4.0,-11
230,68,2018,23,43.25,1,36,9,16,.563,2,4,.500,3,4,.750,0,5,5,3,0,0,1,3,23,16.4,+21
231,69,2018,23,54.2,1,37,7,14,.500,0,2,.000,2,2,1.000,0,1,1,1,1,2,2,2,16,9.6,+4
232,70,2018,23,8.95,1,33,8,15,.533,0,0,,5,6,.833,1,4,5,5,0,0,1,1,21,17.3,-2
233,71,2018,23,25.48,1,35,8,16,.500,2,3,.667,3,6,.500,1,1,2,1,2,0,2,4,21,11.9,-15
234,72,2018,23,72.19,1,38,9,16,.563,4,5,.800,5,5,1.000,0,3,3,0,1,3,1,3,27,21.2,+12
235,73,2018,23,75.99,1,37,5,15,.333,2,7,.286,5,6,.833,0,11,11,2,2,0,4,2,17,10.0,-2
236,74,2018,23,13.53,1,30,7,17,.412,0,3,.000,2,5,.400,1,7,8,4,0,0,1,1,16,9.9,-30
237,75,2018,23,81.46,1,43,7,17,.412,1,5,.200,3,5,.600,1,6,7,2,2,0,1,1,18,12.6,+4
238,76,2018,23,74.31,1,36,7,13,.538,2,5,.400,1,2,.500,0,2,2,3,2,0,2,3,17,11.8,+4
239,77,2018,23,60.79,1,42,4,17,.235,0,2,.000,0,0,,0,4,4,3,3,2,1,2,8,3.6,+6
240,78,2018,23,0.01,1,35,10,22,.455,1,2,.500,2,3,.667,1,5,6,4,2,0,1,1,23,16.8,-7
241,79,2018,23,76.43,1,32,4,12,.333,1,2,.500,0,1,.000,1,5,6,3,0,0,1,2,9,4.3,-13
242,80,2018,23,45.6,1,36,7,22,.318,1,4,.250,0,0,,5,3,8,5,1,1,0,1,15,11.6,+16
243,81,2018,23,81.46,1,35,3,12,.250,0,3,.000,1,1,1.000,3,3,6,1,3,1,1,3,7,5.0,+3
244,82,2018,23,76.43,1,42,5,9,.556,3,5,.600,5,8,.625,0,5,5,3,0,0,1,1,18,14.7,-3
